rr,var,min,max,sort
0.144934025,0.001092943,0.080137023,0.209731027,222
0.145711811,0.001089654,0.081012395,0.210411228,223
0.145810348,0.010988094,-0.059644907,0.351265602,224
0.147452731,0.00824107,-0.030476738,0.325382201,225
0.147452731,0.00824107,-0.030476738,0.325382201,226
0.148215944,0.006839628,-0.013880065,0.310311954,227
0.148889048,0.00824107,-0.029040421,0.326818518,228
0.148894426,0.000717429,0.096396078,0.201392774,229
0.149745386,0.002524897,0.051258613,0.24823216,230
0.150244874,0.010988094,-0.05521038,0.355700127,231
0.150727191,0.00824107,-0.027202278,0.328656661,232
0.151230969,0.00824107,-0.0266985,0.329160439,233
0.15123097,0.010988094,-0.054224285,0.356686224,234
0.151641268,0.00824107,-0.026288201,0.329570738,235
0.151726436,0.001047832,0.088280779,0.215172093,236
0.152016207,0.00824107,-0.025913262,0.329945676,237
0.152016208,0.00824107,-0.025913262,0.329945677,238
0.153675959,0.029791204,-0.184622562,0.491974479,239
0.15800425,0.004159234,0.031599694,0.284408806,240
0.158056935,0.00824107,-0.019872535,0.335986405,241
0.160168752,0.00824107,-0.017760717,0.338098222,242
0.162616486,0.000486237,0.119396959,0.205836012,243
0.164503713,0.00824107,-0.013425756,0.342433183,244
0.165711502,0.010988094,-0.039743752,0.371166756,245
0.166210737,0.00824107,-0.011718733,0.344140206,246
0.167472626,0.00824107,-0.010456844,0.345402096,247
0.168513584,0.00824107,-0.009415886,0.346443054,248
0.168528235,0.00824107,-0.009401235,0.346457704,249
0.176242511,0.00824107,-0.001686959,0.35417198,250
0.176456438,0.00824107,-0.001473032,0.354385907,251
0.179286653,0.00824107,0.001357184,0.357216123,252
0.179340929,0.00824107,0.001411459,0.357270398,253
0.182321557,0.00824107,0.004392088,0.360251026,254
0.185403224,0.010988094,-0.02005203,0.390858478,255
0.185717146,0.010988094,-0.019738108,0.3911724,256
0.185717146,0.010988094,-0.019738108,0.3911724,257
0.185740364,0.00824107,0.007810894,0.363669833,258
0.18610228,0.010988094,-0.019352975,0.391557534,259
0.18672685,0.00824107,0.008797381,0.36465632,260
0.188900528,0.010988094,-0.016554727,0.394355782,261
0.190808171,0.083668467,-0.37613167,0.757748011,262
0.191055237,0.00824107,0.013125767,0.368984706,263
0.192903666,0.010988094,-0.012551588,0.39835892,264
0.193191229,0.000890012,0.134718408,0.25166405,265
0.193681519,0.004776171,0.058226217,0.32913682,266
0.195308752,0.00824107,0.017379283,0.373238222,267
0.19549202,0.176082191,-0.626966092,1.017950132,268
0.195910401,0.00824107,0.017980931,0.373839871,269
0.195910401,0.00824107,0.017980932,0.37383987,270
0.200304059,0.004504738,0.068754061,0.331854058,271
0.202368488,0.00824107,0.024439018,0.380297958,272
0.202368489,0.00824107,0.02443902,0.380297958,273
0.202524264,0.002126205,0.112147122,0.292901406,274
0.203228242,0.010988094,-0.002227013,0.408683496,275
0.203427688,0.010988094,-0.002027566,0.408882943,276
0.205443974,0.067115345,-0.302325962,0.713213911,277
0.206741833,0.00824107,0.028812363,0.384671303,278
0.212258311,0.008231742,0.034429572,0.390087049,279
0.212287926,0.010988094,0.006832673,0.41774318,280
0.212921997,0.066932156,-0.294154498,0.719998492,281
0.215519626,0.00824107,0.037590157,0.393449096,282
0.21656458,0.000876981,0.158521417,0.274607743,283
0.218039639,0.00824107,0.04011017,0.395969109,284
0.220154012,0.00824107,0.042224543,0.398083482,285
0.220154012,0.00824107,0.042224543,0.398083482,286
0.22054277,0.00824107,0.0426133,0.398472239,287
0.220787838,0.021049802,-0.063579738,0.505155413,288
0.22238855,0.002634701,0.121783041,0.322994058,289
0.224340438,0.00824107,0.046410969,0.402269906,290
0.224340439,0.00824107,0.04641097,0.402269908,291
0.224340439,0.00824107,0.046410969,0.402269908,292
0.23038996,0.010988094,0.024934705,0.435845214,293
0.232995848,0.010988094,0.027540593,0.438451102,294
0.236046956,0.00824107,0.058117487,0.413976426,295
0.236388778,0.002404843,0.140271958,0.332505598,296
0.242140052,0.012420884,0.023699976,0.460580128,297
0.244841914,0.00824107,0.066912444,0.422771383,298
0.249034965,0.00824107,0.071105496,0.426964435,299
0.249737141,0.00824107,0.071807672,0.42766661,300
0.252310444,0.052998809,-0.198910373,0.70353126,301
0.258694536,0.003362405,0.145041489,0.372347583,302
0.258932659,0.000506397,0.214826256,0.303039062,303
0.26298946,0.001407211,0.189464341,0.33651458,304
0.267062786,0.005150984,0.126392886,0.407732686,305
0.272143469,0.008769676,0.088596236,0.455690703,306
0.274436846,0.00824107,0.096507376,0.452366316,307
0.274905486,0.00824107,0.096976016,0.452834955,308
0.279584862,0.00824107,0.101655393,0.457514332,309
0.283126256,0.010988094,0.077671001,0.48858151,310
0.287682072,0.010988094,0.082226818,0.493137327,311
0.289704318,0.000491825,0.246237156,0.33317148,312
0.294025546,0.00824107,0.116096077,0.471955016,313
0.298981628,0.010157207,0.10144701,0.496516245,314
0.30155192,0.010988094,0.096096666,0.507007174,315
0.310777787,0.010988094,0.105322533,0.516233041,316
0.310777787,0.010988094,0.105322533,0.516233041,317
0.311779624,0.010988094,0.10632437,0.517234878,318
0.313657559,0.000632079,0.264380848,0.36293427,319
0.313657559,0.000439509,0.272567217,0.354747901,320
0.316255445,0.040841325,-0.079845593,0.712356484,321
0.320167528,0.00054412,0.274447803,0.365887252,322
0.321583624,0.010988094,0.11612837,0.527038878,323
0.321583624,0.010988094,0.11612837,0.527038878,324
0.322168249,0.010988094,0.116712994,0.527623503,325
0.326028277,0.00824107,0.148098808,0.503957747,326
0.329479201,0.010988094,0.124023947,0.534934455,327
0.336472237,0.00824107,0.158542767,0.514401707,328
0.336472237,0.010988094,0.131016982,0.541927491,329
0.344234242,0.00824107,0.166304773,0.522163711,330
0.344269547,0.013067318,0.120217299,0.568321795,331
0.346276237,0.010988094,0.140820982,0.551731491,332
0.346870944,0.010988094,0.14141569,0.552326198,333
0.346870944,0.010988094,0.14141569,0.552326198,334
0.349184272,0.008462817,0.168876877,0.529491668,335
0.362114667,0.00824107,0.184185198,0.540044137,336
0.363965377,0.010988094,0.158510123,0.569420631,337
0.369217317,0.00824107,0.191287847,0.547146787,338
0.369217318,0.00824107,0.191287849,0.547146787,339
0.370373788,0.010988094,0.164918534,0.575829043,340
0.380772496,0.010988094,0.175317241,0.58622775,341
0.380772496,0.010988094,0.175317241,0.58622775,342
0.385262401,0.007561703,0.21482462,0.555700181,343
0.387765531,0.010988094,0.182310278,0.593220784,344
0.393904286,0.010988094,0.188449031,0.59935954,345
0.393904286,0.010988094,0.188449031,0.59935954,346
0.405465108,0.00824107,0.227535639,0.583394577,347
0.420280194,0.010988094,0.21482494,0.625735447,348
0.422856851,0.00824107,0.244927382,0.600786319,349
0.427812407,0.046448349,0.005395577,0.850229236,350
0.443761393,0.000625361,0.394747257,0.492775529,351
0.444867656,0.00824107,0.266938186,0.622797125,352
0.454255272,0.00824107,0.276325803,0.632184742,353
0.477627554,0.010988094,0.272172301,0.683082808,354
0.489548225,0.00824107,0.311618756,0.667477694,355
0.503905181,0.010988094,0.298449927,0.709360435,356
0.505813082,0.001582461,0.427843972,0.583782192,357
0.508224842,0.001082639,0.443734026,0.572715658,358
0.510825624,0.010988094,0.30537037,0.716280878,359
0.517256514,0.00824107,0.339327044,0.695185984,360
0.540501392,0.001510506,0.464325544,0.61667724,361
0.544004022,0.001689678,0.463436869,0.624571176,362
0.550046337,0.010988094,0.344591083,0.755501591,363
0.550046338,0.004499408,0.418574185,0.681518491,364
0.554996841,0.001383518,0.482093319,0.627900363,365
0.563469357,0.002007752,0.475645779,0.651292935,366
0.566616983,0.001664709,0.486647335,0.646586631,367
0.587786665,0.010988094,0.382331411,0.793241919,368
0.589910935,0.008237408,0.412021008,0.767800863,369
0.592559944,0.008243749,0.414601559,0.770518329,370
0.641090819,0.025473125,0.328268894,0.953912744,371
0.651300071,0.001773498,0.568758752,0.733841389,372
0.659245629,0.010988094,0.453790375,0.864700883,373
0.668145878,0.00824107,0.490216409,0.846075348,374
0.78845736,0.010988094,0.583002106,0.993912614,375
1.060146008,0.002809989,0.956247714,1.164044302,376
